id	tweet	subtask_a
3271	يا ذا البِرِّ والإحسان، يا عدلُ يا رحمن، أسألكَ أنْ ترحم عبدك #عبدالله_بن_فضليه والمسلمين وتُجيرهُم مِنَ النِّيران، وتُسكنهُم فسيح الجِنان. آمين	NOT
3272	شيابينا Vs شيابينهم<LF>الله الله يا طرابلس<LF>الله الله يا أبناء طرابلس يا راقيين<LF>ربي يحفظكم <LF>ربي يحفظك يا أمنا يا طرابلس URL	NOT
3273	الفرصة بتيجي مرة واحدة يا تستغلها يا تعيش تندم عليها .	NOT
3274	يا حبيبة قلبي انتي يا بعد ناسي وهلي.الك حيل اشتاق قلبي يا غرامي الاولي.	NOT
3275	RT @USER: قولهم ياتريكة قولهم ياصخرة قولهم ياغالى قولهم يا وليد قولهم يا فتحى قولهم يا شوقي قولهم يانجيب <LF>قولوهم إحنا اتغلبنا 6 قبل…	NOT
3276	بقى مش عارف ايه غيرني يا رقيق يا حنين يا ملاك	NOT
3277	RT @USER: مَنْ أهداكِ الغربةَ يا بِنْتَ الصَّحْرَاءِ العربيَّةِ يا حُرَّةْ..؟!<LF>اللهُ الغالبُ..<LF>مِنَّا الصبْرُ<LF>ومِنَّا الحُبُّ<LF>ومِنَّا ال…	NOT
3278	@USER مساء التعريص يا متحت يا ترك زى اللى قال صلاح ترك	OFF
3279	ع فكرة هي الحركة تعتبر نقطة لصالح أمير قطر مو العكس يا اذكياء يا عبيد امريكا وترامب 😏😏 #ترمب_يرفض_استقبال_تميم	OFF
3280	يا مانشستر يا ابن الوسخة يعني اروح اضحك على بتوع جاساما السبب اجي الاقيك لبست التعادل	OFF
3281	RT @USER: اللهم بحقك يا كريم وبحمدك يا محمد، حقق يارب حلمي وظني فيك يا رب جميل، فحقق يا إلهي حسن ظني يارب حقق لنا كل ما تتمناه قلو…	NOT
3282	@USER ربنا يسعد ايامك ويفرح قلبك يا سيمو يا بنت الاكابر 😍😍	NOT
3283	RT @USER: يا بلدي يا حبوب 💚💛💙 URL	NOT
3284	@USER حتى انت يا عيل يا مشوه هتعملهم عليا	OFF
3285	RT @USER: يا ملاذاً ، يا أماناً ، يا رحيقاً من زهورٍ عاطرة ♥️.	NOT
3286	اه يا تيشيرت العمر يا أبيض ❤️🇦🇹 #الزمالك URL	NOT
3287	والله لو انه زواج!!! يا اي يا لا خل تخلص علي!!! URL	NOT
3288	يا اني صايره حساسه يا ان الاغاني تستقصدني	NOT
3289	يا ويلي يا نظراتكِ يا لمساتكِ يا بسماتكِ	NOT
3290	أعلى درجه في الشعبه 52 من 60🙂🌚💔<LF>و غير الفاينل طبعاً 👏🏼<LF>في الحقيقه مدري أضحك ولا أبكي 😂<LF>اخ يا قلبي اخ يا نزار 😭💔	NOT
3291	يا تعاون يا زق شف لك حل عاد عثرتنا و فزت علينا سكتنا الحين دور الهلال تفوز عليهم يالزق سمعت ؟!!!! <LF>و بعدين انت يا الشباب شف لك صرفه رئيسكم يقول ما احد ياخذنا رايح جاي صحيح النصر اخذكم بس عاد الهلال لا ياخذكم وش ذا العار ؟؟؟ كل الجيران يصقعونك و يمشون ؟ <LF>الاتفاق كل زق	OFF
3292	@USER @USER الله يرحمك يا طلعت يا سادات<LF>كان ماسكك مطلع ميتين امك	OFF
3293	@USER نفس الحركات والرفس فعلها جيش السيسي في بدو سيناء <LF>وفعلها جيش بشارالكافر العلوي في اهل سورية ...<LF>الله يرحمك يا شهيد يا اديب ياعالم <LF>ياسيد قطب اقسم بالله صدقت URL	OFF
3294	كل البنات الحلوين يا مرتبطين يا معقدين يا مواليد برج الثور 🤣	NOT
3295	RT @USER: يا مكبر العشق يا نجد في صدري <LF>وش عاد لا صرتي من الغيم ممطورة ..	NOT
3296	انا يا احبك يا ما اشوفك شي مشاعر الكرهه والنفاق دافنتها	NOT
3297	يا مسّاء الخير مدري يا مساء الخيّره ، <LF>الوكاد أنه حظيظ الليّ مقابل وجهك .	NOT
3298	مره واحد قال لي يا نموت رجال يا نعيش احرار <LF>اتلفته عشان ارد ليو لقيتو في ماليزيا 💔!؟ 🙃	NOT
3299	@USER الله يبارك فيك حبييييبي علي .. اللّهم آمييين يا ربّ و عقبالك يا بعدي ♥️♥️♥️	NOT
3300	يا ساتر يا رب ايه الرد ده 😂😂 URL	NOT
3301	RT @USER: و النبي يا دفعه يا الي كنتوا شايفين المسطرده يع و كدا شوفوا 🙂 URL	NOT
3302	@USER يا حمار يا ثور يا طاقيه،، سامي إبن النادي الوضيع،، و الأسطوره ماجد لاينتمي له،، ولاكن حضور ماجد من دافع وطني وليس تكشيخ زي باقابر حقك.	OFF
3303	يا موطني يا الاتحاد ،، هذا العميد نادي الوطن 💛🖤 #النصر_الاتحاد	NOT
3304	ما افهم لما ترسل سنابه برايفت وتحطها ستوري خلاص يا برايفت يا ستوري ليش المغثه	NOT
3305	RT @USER: دعاء الثلث الأخير من الليل :<LF>اللهم يا مسبب الأسباب <LF>اللهم يا فاتح الأبواب <LF>اللهم يا سامع الأصوات <LF>اللهم يا مجيب الدعوات <LF>الله…	NOT
3306	@USER حال أم الدنيا أفضل من حال عبيد الرقلة ولد موزة الشريفة العفيفة.<LF>لا تتحدث عن أم الدنيا يا وجه البرص يا عبد يا تربية المعيز.	OFF
3307	RT @USER: بتزكر فيك عهد صبايا علي شاطي النيل حبيبي جالس حدايا اسمر و جميل انا بفخر بيك يا وطني بالروح افديك يا وطني يا وطني يا بلد احباب…	NOT
3308	@USER اضحكو يا اتحادية يا اغلى من يضحك احبكم ياقويين يالفريق اللي مدري شلون فاز بس قوييي مدري وش اخربط بس اخخخخ احبكم هممم 💛🖤	NOT
3309	RT @USER: الفترة دي الحياة قاعدة تتحداني يا انا يا هي،انا استسلم والله	NOT
3310	@USER هههههه ايه هو يعرف يسجل اهداف بس المصريين طفشونا بكل مباراة يطبلوا يا فخر العرب يا فخر العرب	NOT
3311	RT @USER: @USER يا انا اخدها يا ربنا ياخدها،قلبي الطيب بقي دباح	NOT
3312	@USER عليكم السلام ورحمة الله وبركاته يا اسطورة الاساطير يا افضل لاعب يا افضل اداري يا من تشتغل لاسعاد المدرج الفخم	NOT
3313	@USER محتفظ لك في فـؤادي بألف صـوره ♥ و إندفاعـي فـي محبـّتكــم دليــل ♥ يا منى نفسي و يا بهجة فؤادي ♥ يا غذاي و بلسم القلب ...	NOT
3314	مبروك يا ابطال مبروك يا فرسان اتمنى تفضلو كده بالروح العاليه دى والقادم افضل باذن الله @USER @USER @USER @USER @USER URL	NOT
3315	نعم انني افتقدك يا جمال دنيتي هل يا ترى تعلمين ب مدى اشتياقي لك؟❤🌹✋	NOT
3316	ربنا يحرقك في نار جهنم يا اخوانجي يا ارهابي .. أمين URL	OFF
3317	إِلهي أنت ذو فضل ومن ولإِني ذو خطايا فاعف عني وظني فيك يا ربي جميلٌ فحقق يا إِلهي حسن ظني	NOT
3318	@USER @USER مش بايدي يا باسم يا اخويا<LF>مش بايدي	NOT
3319	RT @USER: أشكرك يا يسوع المسيح، يا من تألمت لأجلي، يا من أحببتني وعلمتني الحب والتواضع والأهم المسامحة والغفران. أهلني يارب أن أتكل…	NOT
3320	@USER @USER يا رجال والله يا عقب حادثة المنصة انه أرنب	NOT
3321	@USER يا شكلاطه يا كيكه يا بعد جلبي 💗💗💗😹😹💖💖💖💖	NOT
3322	بيستي يا بيستي يا حتة سُكره 🌚❤️❤️ URL	NOT
3323	يا راحة البال يا أغلى من نظر عيني<LF>يا غاية الروح...يا مصدر...سعادتها🖤	NOT
3324	RT @USER: ولا ياولا يا اهلاوى ولا ياولا يا اهلاوى<LF>انت يا ولا عالمكسب ناوى ولا يا ولا يا اهلاوى<LF>ولا ياولا يا اهلاوى ولا ياولا يا اهلاو…	NOT
3325	RT @USER: الهلال ضايييع بنلقم الثاني وينك يا سلمان وينك يا عطيف 💔	NOT
3326	يا عماني يا عماني ✈️🤦🏻‍♂️<LF> #حفله_سلطان_العماني_بالكويت	NOT
3327	RT @USER: يا حبي و يا عشقي للعين واهلها💙.	NOT
3328	@USER هذا ذنب مصر يا تركيا يا أوسخ البشر أنتم وقطر الوسخه وإيران الزبالة يا عبيد لإسرائيل أخذكم الله أخذ عزيز مقتدر يااااااااااااااااااااااااااااااارب العالمين آمين	OFF
3329	4/13 🌟 <LF>ربما التاريخ يكفي عن كل شيء، يا <LF>أجمل ذكرى ، يا أجمل واقع أعيشه ،<LF>، كل عام وانت نعمة تبقي لي عمر ♥️<LF>#6_سنين	NOT
3330	@USER @USER الله يرد ليكم العايزو لينا دا يا وسخ يا كلب دعوة من القلب ، ونشاء الله تلقي الاسوء، علي الاقل كنتو تحاولي تصلحوا من غلطكم بدل ما تتمني الشر للناس،	OFF
3331	RT @USER: اذكر بنت ف المتوسط نادو امها وسالفه لان استاذه قالت للبنت " يا قليله الادب يا اللي مو متربيه" قالت البنت " ما عليك زود " بم…	OFF
3332	@USER @USER مين قال كلمة راجل؟ يا دي المصيبة يا معاذ انت ما تعبتش من الكدب؟ مالك انت ومال الرجالة ؟ انت كده مستقبلك بقي في خطر .. خليفة الشواذ يقول ايه دلوقتي؟ مرشدك يعمل ايه؟ يشق هدومه؟	OFF
3333	@USER اينكم يا عرب و يا مسلمون، اين السعودية و ملكهم الدي يدعي انه امير المسلمين؟؟؟؟	NOT
3334	@USER مليون مبروك للدكتور يا بروفيسور يا عظيم، حبيبنا الدكتور الطريقي	NOT
3335	يا قديسة الحب المقدس<LF> يا أيقونة الوفاء السرمدي<LF> يا أنشودة الأناشيد<LF> إليكِ ينحني الفؤاد<LF> وقد تنازلتِ عن ردائك الملكي<LF> لترتديه حبيبتي<LF> مازالتْ تفوح منه رائحة الناردين<LF> مازال يقطر منه عطر المر<LF> هيَ ذي حبيبتي<LF> أميرةٌ نائمةٌ في قصرها المشيد بيد الله<LF> جسدٌ طاهرٌ ترعاه الملائكة URL	NOT
3336	RT @USER: @USER اين انتم يا قوم يا أخضر 😨😨😨 URL	NOT
3337	@USER وانتي طيبة يا نوران يا قلبي شكرًا خالص 💗💗💗	NOT
3338	@USER هابي بيرث داي يا قلبها يا مدير امن سيكيوريتي بنوك المنيا والمحافظات المجاورة😘	NOT
3339	يا النّادر بينهم يا اغلاهم . .	NOT
3340	يا بعيد المسافة يا قريب الشعور.	NOT
3341	RT @USER: تونايت<LF> يا جزء منـي يا ضحكة خاطري. @USER	NOT
3342	. يارب لا تفتنّا بعدهم و لا تحرمنا أجرهم واجعلنا نغبطهم على حسن خواتمهم لا ان نبكي حزناً عليهم.<LF> اللهم ارحمنا إذا صرنا منهم، اللهم كن معنا إذا زارنا الأهل والأحباب، وصار مثوانا تحت الأرض بين الدود والتراب، من لنا يا إلهنا، يا رحمن السماوات والأرض ورحيمهما اللهم أنِر علينا قبورنا	NOT
